Scan REF	AF14.CEL	AF14.CEL	AF15.CEL	AF15.CEL	AF16.CEL	AF16.CEL	AF6.CEL	AF6.CEL	AF7.CEL	AF7.CEL	AF8.CEL	AF8.CEL
Composite Element REF	Software Unknown:GC-RMA	Unknown:Detection Call	Software Unknown:GC-RMA	Unknown:Detection Call	Software Unknown:GC-RMA	Unknown:Detection Call	Software Unknown:GC-RMA	Unknown:Detection Call	Software Unknown:GC-RMA	Unknown:Detection Call	Software Unknown:GC-RMA	Unknown:Detection Call
Affymetrix:CompositeSequence:HG-U133A_2:220932_at	1.798849901	A	1.811948945	A	1.796375247	A	1.784355328	A	1.812238501	A	1.793228954	A
Affymetrix:CompositeSequence:HG-U133A_2:220933_s_at	7.283238858	P	7.292032884	P	7.38340678	P	7.337779817	P	7.209037624	P	7.230314791	P
Affymetrix:CompositeSequence:HG-U133A_2:220934_s_at	7.038625698	P	6.067414028	P	6.490184055	P	6.53892708	P	6.079664539	P	6.356479801	P
Affymetrix:CompositeSequence:HG-U133A_2:220935_s_at	4.55243976	A	4.533923152	A	4.552567995	A	4.823894188	A	4.178932077	A	4.610627498	A
Affymetrix:CompositeSequence:HG-U133A_2:220936_s_at	4.367500266	P	4.365479808	P	3.946625203	P	4.379612101	P	4.238966213	P	4.239531633	P
Affymetrix:CompositeSequence:HG-U133A_2:220937_s_at	7.011768156	P	6.754895113	P	6.786065747	P	6.786106213	P	6.673297804	P	6.789523452	P
Affymetrix:CompositeSequence:HG-U133A_2:220938_s_at	5.604885622	A	5.574009824	A	5.619109007	M	5.713662891	A	5.421645201	A	5.449074692	A
Affymetrix:CompositeSequence:HG-U133A_2:220939_s_at	8.774774549	P	8.298719441	P	8.533060477	P	8.57014514	P	8.222635831	P	8.372421838	P
Affymetrix:CompositeSequence:HG-U133A_2:220940_at	3.539206588	P	4.222534032	P	4.709528754	P	4.21603188	P	4.547282262	P	4.285487214	P
Affymetrix:CompositeSequence:HG-U133A_2:220941_s_at	3.528673386	P	3.799534702	P	3.860492515	P	3.680255438	P	3.626304713	P	3.546076638	P
Affymetrix:CompositeSequence:HG-U133A_2:220942_x_at	11.94852391	P	11.67946619	P	11.68197286	P	11.9487308	P	11.42632777	P	11.72962079	P
Affymetrix:CompositeSequence:HG-U133A_2:220943_s_at	7.666819032	P	7.536746205	P	7.608507985	P	7.586995197	P	7.579621828	P	7.625227214	P
Affymetrix:CompositeSequence:HG-U133A_2:220944_at	1.7725697	M	1.782848897	M	1.769967758	A	1.758896606	A	1.784782096	P	1.766190622	A
Affymetrix:CompositeSequence:HG-U133A_2:220945_x_at	3.052051441	P	3.186552172	P	3.046751591	P	3.014414626	A	3.143717524	P	3.045930001	P
Affymetrix:CompositeSequence:HG-U133A_2:220946_s_at	4.210216243	P	4.328510943	P	4.343640246	P	3.68965597	P	3.66295659	P	3.583111338	P
Affymetrix:CompositeSequence:HG-U133A_2:220947_s_at	5.882965694	P	5.411747911	P	5.879716358	P	5.778039312	P	5.862335732	P	5.841468958	P
Affymetrix:CompositeSequence:HG-U133A_2:220948_s_at	12.33121157	P	12.58739849	P	12.61992938	P	12.23194673	P	12.53581741	P	12.61765732	P
Affymetrix:CompositeSequence:HG-U133A_2:220949_s_at	6.153794057	P	6.686888764	P	6.057192637	P	6.450773414	P	5.865919973	P	6.069902139	P
Affymetrix:CompositeSequence:HG-U133A_2:220950_s_at	2.61346424	A	2.592955028	A	2.61451252	A	2.613783402	A	2.614299429	A	2.70270403	A
Affymetrix:CompositeSequence:HG-U133A_2:220951_s_at	5.752954924	P	5.027882746	P	5.407404691	P	5.296693922	P	4.566716424	P	5.058709401	P
Affymetrix:CompositeSequence:HG-U133A_2:220952_s_at	7.928270832	P	7.600874999	P	7.611871956	P	7.145003717	P	7.557973378	P	7.451131895	P
Affymetrix:CompositeSequence:HG-U133A_2:220953_s_at	2.403140345	P	2.423785213	P	2.403848129	P	2.388877806	P	2.419775017	P	2.576018925	P
Affymetrix:CompositeSequence:HG-U133A_2:220954_s_at	7.75896416	P	7.759778796	P	7.695700707	P	8.131586623	P	8.120978099	P	8.216337719	P
Affymetrix:CompositeSequence:HG-U133A_2:220955_x_at	5.10614151	P	6.26982465	P	5.820452507	P	5.167777274	P	5.277471299	P	5.994236575	P
Affymetrix:CompositeSequence:HG-U133A_2:220956_s_at	7.278296719	P	7.022362187	P	7.115990865	P	7.454346109	P	7.166947825	P	7.30145195	P
Affymetrix:CompositeSequence:HG-U133A_2:220957_at	2.040014418	M	2.060303943	P	2.03549334	P	2.018532686	A	2.058874146	A	2.033372994	P
Affymetrix:CompositeSequence:HG-U133A_2:220958_at	2.315095542	A	2.326120522	A	2.300423629	A	2.3028804	M	2.330546033	M	2.309483774	A
Affymetrix:CompositeSequence:HG-U133A_2:220959_s_at	2.649206642	A	2.659334098	A	2.648961512	A	2.603275291	A	2.665057549	A	2.642272587	A
Affymetrix:CompositeSequence:HG-U133A_2:220960_x_at	14.01656395	P	14.01621906	P	14.00771543	P	13.98372366	P	14.01709427	P	14.00452264	P
Affymetrix:CompositeSequence:HG-U133A_2:220961_s_at	2.902710142	P	2.659372992	P	2.644261591	A	2.602453149	M	2.665456908	P	2.629759954	A
Affymetrix:CompositeSequence:HG-U133A_2:220962_s_at	3.687423941	P	3.682756428	M	3.701746963	M	3.764768144	P	3.745498139	A	3.713786676	P
Affymetrix:CompositeSequence:HG-U133A_2:220963_s_at	2.298284558	A	2.317194356	A	2.296839208	A	2.331969207	A	2.314121493	A	2.2918411	A
Affymetrix:CompositeSequence:HG-U133A_2:220964_s_at	8.515287042	P	8.387183958	P	8.639871999	P	8.629701758	P	8.361905994	P	8.603926602	P
Affymetrix:CompositeSequence:HG-U133A_2:220965_s_at	2.504748093	M	2.515876537	A	2.487132289	A	2.492261172	M	2.516835323	A	2.496787131	A
Affymetrix:CompositeSequence:HG-U133A_2:220966_x_at	10.45427837	P	10.47669669	P	10.46492606	P	10.52988682	P	10.435103	P	10.57571847	P
Affymetrix:CompositeSequence:HG-U133A_2:220967_s_at	3.171552951	M	3.185040216	M	3.15578697	A	3.139808224	A	3.185510902	P	3.166435035	P
Affymetrix:CompositeSequence:HG-U133A_2:220968_s_at	5.056613824	A	4.963713904	M	4.7627279	A	5.002949068	P	4.869568205	M	5.090873501	M
Affymetrix:CompositeSequence:HG-U133A_2:220969_s_at	3.030543274	A	3.052553924	A	3.000206415	A	3.001472468	A	3.057703636	M	3.028661949	P
Affymetrix:CompositeSequence:HG-U133A_2:220970_s_at	2.216216112	A	2.228634591	A	2.213963758	A	2.193615902	A	2.233720466	A	2.209494264	A
Affymetrix:CompositeSequence:HG-U133A_2:220971_at	2.164215373	A	2.187057581	A	2.16113018	A	2.141250475	A	2.181048808	A	2.158193095	A
Affymetrix:CompositeSequence:HG-U133A_2:220972_s_at	2.187837172	A	2.202965201	A	2.184788362	A	2.161925148	A	2.210405176	A	2.182052236	A
Affymetrix:CompositeSequence:HG-U133A_2:220973_s_at	3.861978655	A	3.967998465	A	3.942303525	A	3.938435178	A	3.96509846	A	3.943800173	A
Affymetrix:CompositeSequence:HG-U133A_2:220974_x_at	8.145345857	P	7.932855686	P	8.088285019	P	8.380784771	P	8.050078888	P	7.975546374	P
Affymetrix:CompositeSequence:HG-U133A_2:220975_s_at	2.146226045	A	2.157081441	A	2.143908134	A	2.133426409	A	2.159570252	A	2.138569851	A
Affymetrix:CompositeSequence:HG-U133A_2:220976_s_at	2.195570561	A	2.210790828	A	2.188751692	A	2.182530837	A	2.212852849	A	2.192259833	A
Affymetrix:CompositeSequence:HG-U133A_2:220977_x_at	1.911377197	A	1.926510365	A	1.907623453	A	1.897309946	A	1.925920848	A	1.906452531	A
Affymetrix:CompositeSequence:HG-U133A_2:220978_at	2.568721307	A	2.587038467	A	2.560680624	A	2.530360108	A	2.595962075	A	2.560742507	A
Affymetrix:CompositeSequence:HG-U133A_2:220979_s_at	2.25468557	P	2.270031581	P	2.243456716	A	2.225448636	A	2.285397705	P	2.241574537	A
Affymetrix:CompositeSequence:HG-U133A_2:220980_s_at	8.241613374	P	7.952198638	P	8.023732014	P	8.116174744	P	7.885357681	P	8.079436923	P
Affymetrix:CompositeSequence:HG-U133A_2:220981_x_at	2.044081646	A	2.05509172	A	2.043120589	A	2.030348427	A	2.061544205	A	2.038135882	A
Affymetrix:CompositeSequence:HG-U133A_2:220982_s_at	2.349920732	A	2.365521973	A	2.344948365	A	2.319850672	A	2.365478689	A	2.343160996	A
Affymetrix:CompositeSequence:HG-U133A_2:220983_s_at	3.037241729	A	3.016755352	A	3.020262808	A	2.995710365	A	3.031951764	A	3.030239728	A
Affymetrix:CompositeSequence:HG-U133A_2:220984_s_at	2.335449581	A	2.355246679	A	2.329732122	A	2.304829039	A	2.357362089	A	2.328009101	A
Affymetrix:CompositeSequence:HG-U133A_2:220985_s_at	7.52012909	P	7.519847661	P	7.111861214	P	6.840284325	P	7.258401869	P	6.627707241	P
Affymetrix:CompositeSequence:HG-U133A_2:220986_s_at	3.183003373	A	3.148995904	A	3.149642329	A	3.125843851	A	3.162499066	P	3.179300668	A
Affymetrix:CompositeSequence:HG-U133A_2:220987_s_at	4.876913225	P	5.038408467	P	5.050668422	P	5.012390725	P	5.224491496	P	5.571530623	P
Affymetrix:CompositeSequence:HG-U133A_2:220988_s_at	2.771823862	A	2.782000355	P	2.771544432	A	2.757543188	A	2.790145442	A	2.765343788	A
Affymetrix:CompositeSequence:HG-U133A_2:220989_s_at	2.713674434	A	2.700315179	A	2.701981393	A	2.720755496	A	2.707655418	A	2.698775754	A
Affymetrix:CompositeSequence:HG-U133A_2:220990_s_at	9.979420072	P	10.38881604	P	10.46123892	P	10.25963126	P	10.70289687	P	10.90452296	P
Affymetrix:CompositeSequence:HG-U133A_2:220991_s_at	3.002068512	A	3.00984121	P	2.97744958	A	2.939574497	A	3.006873365	A	2.980654696	A
Affymetrix:CompositeSequence:HG-U133A_2:220992_s_at	6.060525502	P	6.170624843	P	6.259486012	P	5.516321383	P	6.175514267	P	6.16396513	P
Affymetrix:CompositeSequence:HG-U133A_2:220993_s_at	2.817365088	P	2.828483194	P	2.83084509	P	2.805656071	P	2.848895345	P	2.797530248	P
Affymetrix:CompositeSequence:HG-U133A_2:220994_s_at	6.334901869	P	6.147352874	P	6.458100165	P	6.036132311	P	6.152749605	P	6.491687869	P
Affymetrix:CompositeSequence:HG-U133A_2:220995_at	1.835243506	A	1.846010181	A	1.831435727	A	1.821908079	A	1.848316555	A	1.828758423	A
Affymetrix:CompositeSequence:HG-U133A_2:220996_s_at	2.545587957	A	2.544027419	A	2.514392272	A	2.503113028	A	2.555747511	A	2.523980812	A
Affymetrix:CompositeSequence:HG-U133A_2:220997_s_at	1.978899125	A	1.993848769	A	1.978831041	A	1.965702951	A	1.993962448	A	1.973135153	A
Affymetrix:CompositeSequence:HG-U133A_2:220998_s_at	5.012101975	A	4.502883605	A	4.897539751	A	4.908493525	A	4.523421258	A	4.86919274	A
Affymetrix:CompositeSequence:HG-U133A_2:220999_s_at	2.332089083	A	2.358603884	A	2.333010707	A	2.322766931	M	2.34990569	A	2.329887012	A
Affymetrix:CompositeSequence:HG-U133A_2:221000_s_at	4.912604803	A	4.920914458	A	4.911748143	A	5.179734278	A	4.922509029	A	4.903804197	A
Affymetrix:CompositeSequence:HG-U133A_2:221001_at	2.349607487	A	2.37056886	A	2.346280005	A	2.31992343	A	2.364801696	A	2.343557327	A
Affymetrix:CompositeSequence:HG-U133A_2:221002_s_at	5.134465905	P	5.802414092	P	5.700074543	P	5.492458201	P	5.815418478	P	6.070826089	P
Affymetrix:CompositeSequence:HG-U133A_2:221003_s_at	8.180364846	P	8.274652514	P	8.183357004	P	8.442111842	P	8.017110811	P	8.017736932	P
Affymetrix:CompositeSequence:HG-U133A_2:221004_s_at	6.760147422	P	6.268838116	P	6.691939086	P	7.092523464	P	6.519250722	P	6.907629025	P
Affymetrix:CompositeSequence:HG-U133A_2:221005_s_at	2.562698517	A	2.513688015	A	2.740969412	A	2.55008654	A	2.536528302	A	2.602664644	A
Affymetrix:CompositeSequence:HG-U133A_2:221006_s_at	5.851882738	P	5.914422716	P	5.869945846	P	6.195186689	P	6.099294259	P	6.185211468	P
Affymetrix:CompositeSequence:HG-U133A_2:221007_s_at	8.284419096	P	7.922646481	P	8.12965274	P	8.256125596	P	7.839355732	P	8.038206767	P
Affymetrix:CompositeSequence:HG-U133A_2:221008_s_at	2.581238359	A	2.599638358	A	2.568031908	A	2.551332737	A	2.594599174	A	2.57030168	A
Affymetrix:CompositeSequence:HG-U133A_2:221009_s_at	2.340989475	A	2.352196211	A	2.336267725	A	2.326301069	A	2.357790051	A	2.334336612	A
Affymetrix:CompositeSequence:HG-U133A_2:221010_s_at	2.48524899	A	2.513809022	P	2.477560224	A	2.462023911	P	2.495711182	A	2.475175299	A
Affymetrix:CompositeSequence:HG-U133A_2:221011_s_at	5.122426223	P	5.608834369	P	5.240687906	P	4.351032672	P	5.588623866	P	5.237882824	P
Affymetrix:CompositeSequence:HG-U133A_2:221012_s_at	6.700317709	P	6.860036811	P	6.87854463	P	6.72775226	P	7.252346966	P	7.074402479	P
Affymetrix:CompositeSequence:HG-U133A_2:221013_s_at	2.265460611	A	2.276767753	A	2.264172278	A	2.272384818	A	2.263447391	A	2.349959626	A
Affymetrix:CompositeSequence:HG-U133A_2:221014_s_at	5.628557113	P	6.011947394	P	5.850142424	P	5.032192814	P	5.616714913	P	5.474075421	P
Affymetrix:CompositeSequence:HG-U133A_2:221015_s_at	2.388871878	A	2.412307082	P	2.389109572	A	2.465343379	P	2.399033054	A	2.375845286	A
Affymetrix:CompositeSequence:HG-U133A_2:221016_s_at	2.14072419	P	2.152324693	P	2.279644535	P	2.128587997	P	2.152777509	P	2.127489365	A
Affymetrix:CompositeSequence:HG-U133A_2:221017_s_at	1.889356389	A	1.902427031	A	1.886306075	A	1.875785574	A	1.902233875	A	1.883070118	A
Affymetrix:CompositeSequence:HG-U133A_2:221018_s_at	2.406485676	A	2.427731102	A	2.400614295	A	2.375713261	A	2.428639856	A	2.398520848	A
Affymetrix:CompositeSequence:HG-U133A_2:221019_s_at	2.236199922	A	2.256541728	A	2.230490375	A	2.20349615	A	2.255484885	A	2.229215167	A
Affymetrix:CompositeSequence:HG-U133A_2:221020_s_at	9.86962117	P	9.885104871	P	9.630757414	P	9.799592282	P	9.846956774	P	9.579223636	P
Affymetrix:CompositeSequence:HG-U133A_2:221021_s_at	9.464027118	P	9.621708595	P	9.595170066	P	9.599009218	P	9.549008393	P	9.689350479	P
Affymetrix:CompositeSequence:HG-U133A_2:221022_s_at	2.275277554	A	2.284923875	A	2.273341022	A	2.260464812	A	2.287549624	A	2.267804873	A
Affymetrix:CompositeSequence:HG-U133A_2:221023_s_at	2.867411429	A	2.877703898	A	2.852936184	A	2.854310725	A	2.877868132	A	2.964685544	A
Affymetrix:CompositeSequence:HG-U133A_2:221024_s_at	2.383272909	A	2.403138727	A	2.376800703	A	2.350952713	A	2.402640041	A	2.373552215	A
Affymetrix:CompositeSequence:HG-U133A_2:221025_x_at	6.993700769	P	6.881127464	P	7.178585342	P	7.104976086	P	7.091927028	P	7.364106548	P
Affymetrix:CompositeSequence:HG-U133A_2:221026_s_at	2.046194963	A	2.064497836	A	2.043866793	A	2.024814701	A	2.063229463	A	2.040710955	A
Affymetrix:CompositeSequence:HG-U133A_2:221027_s_at	8.26071819	P	8.043389833	P	7.836335006	P	7.919921549	P	8.409707405	P	7.725979686	P
Affymetrix:CompositeSequence:HG-U133A_2:221028_s_at	3.947380826	P	3.957717879	A	3.964215931	P	3.965244706	P	3.812114109	A	3.941217035	P
Affymetrix:CompositeSequence:HG-U133A_2:221029_s_at	2.109659182	A	2.13213222	A	2.105342575	A	2.092367159	A	2.125182035	A	2.104718178	A
Affymetrix:CompositeSequence:HG-U133A_2:221030_s_at	1.825412093	A	1.836149832	P	1.825826149	A	1.813181085	A	1.837117879	A	1.819979577	A
Affymetrix:CompositeSequence:HG-U133A_2:221031_s_at	3.500913192	P	3.794900549	P	3.708907016	P	3.629970593	P	3.896140641	P	3.706650694	P
Affymetrix:CompositeSequence:HG-U133A_2:221032_s_at	2.055850175	A	2.069521972	A	2.053102263	A	2.043301472	A	2.070494148	A	2.04990306	A
Affymetrix:CompositeSequence:HG-U133A_2:221033_s_at	2.310193861	A	2.322243412	A	2.299861207	A	2.295825256	A	2.326834805	A	2.302200626	A
Affymetrix:CompositeSequence:HG-U133A_2:221034_s_at	2.440001643	A	2.452971775	A	2.439641947	A	2.425519589	A	2.453755701	A	2.43130062	A
Affymetrix:CompositeSequence:HG-U133A_2:221035_s_at	2.37513579	A	2.389463544	A	2.358726209	A	2.338121566	A	2.389223006	A	2.359552418	A
Affymetrix:CompositeSequence:HG-U133A_2:221036_s_at	2.011110619	A	2.01983409	A	2.004830492	A	1.996884828	A	2.022421361	A	2.003700964	P
Affymetrix:CompositeSequence:HG-U133A_2:221037_s_at	2.792168709	A	2.806348564	A	2.772534939	A	2.759783253	A	2.814042829	A	2.78361805	A
Affymetrix:CompositeSequence:HG-U133A_2:221038_at	2.567895938	P	2.591132908	P	2.562645629	M	2.537826797	P	2.588974267	P	2.5558201	P
Affymetrix:CompositeSequence:HG-U133A_2:221039_s_at	3.269024794	P	3.600808695	P	3.356761708	P	3.301903888	P	3.396941018	P	3.45873158	P
Affymetrix:CompositeSequence:HG-U133A_2:221040_at	3.214825122	P	3.250700579	P	3.23992114	P	3.187368449	P	3.324231298	P	3.232943806	P
Affymetrix:CompositeSequence:HG-U133A_2:221041_s_at	2.601830404	M	2.80244341	P	2.082149459	M	2.590255638	M	2.623385236	P	2.204381797	P
Affymetrix:CompositeSequence:HG-U133A_2:221042_s_at	2.160953319	A	2.181697662	A	2.156137801	A	2.131309203	A	2.182744101	A	2.153646032	A
Affymetrix:CompositeSequence:HG-U133A_2:221043_at	2.232965357	A	2.255322624	A	2.227970414	A	2.203485486	A	2.256913005	A	2.226153322	A
Affymetrix:CompositeSequence:HG-U133A_2:221044_s_at	2.321753551	A	2.332298189	A	2.307098614	A	2.276540503	A	2.35027181	A	2.30807336	A
Affymetrix:CompositeSequence:HG-U133A_2:221045_s_at	4.857430198	M	4.427807977	M	4.531907191	A	4.32591342	A	4.428186411	A	4.390465579	A
Affymetrix:CompositeSequence:HG-U133A_2:221046_s_at	7.962039394	P	7.974111458	P	7.965486912	P	7.873136164	P	7.714084776	P	7.989535296	P
Affymetrix:CompositeSequence:HG-U133A_2:221047_s_at	2.893570644	P	2.884403856	P	2.844172884	A	2.853673959	P	2.970119648	P	2.868558634	A
Affymetrix:CompositeSequence:HG-U133A_2:221048_x_at	3.111305825	P	3.022882311	P	3.483818692	P	3.085146663	P	2.815451608	P	3.1979638	P
Affymetrix:CompositeSequence:HG-U133A_2:221049_s_at	3.81996801	A	3.324968634	A	3.359416932	A	3.205220078	A	2.996001482	A	3.29105467	A
Affymetrix:CompositeSequence:HG-U133A_2:221050_s_at	1.865525667	A	1.82118764	A	1.78045675	A	1.797120151	A	1.822975582	A	1.803596755	A
Affymetrix:CompositeSequence:HG-U133A_2:221051_s_at	2.806946896	A	2.809308254	A	2.723889685	A	2.785069504	P	2.836301315	A	2.796716044	A
Affymetrix:CompositeSequence:HG-U133A_2:221052_at	1.922473775	A	1.932165226	A	1.91884925	A	1.904256204	A	1.937301082	M	1.913643024	A
Affymetrix:CompositeSequence:HG-U133A_2:221053_s_at	2.15817502	A	2.192118114	P	2.833551804	P	2.144565808	P	2.170877308	P	2.151945855	A
Affymetrix:CompositeSequence:HG-U133A_2:221054_s_at	2.929509526	A	2.944916117	A	2.916746747	A	2.891940375	A	2.947823337	A	2.915233482	A
Affymetrix:CompositeSequence:HG-U133A_2:221056_x_at	2.159374495	P	2.168300193	M	2.157320181	M	2.514223166	P	2.175085564	P	2.157770673	P
Affymetrix:CompositeSequence:HG-U133A_2:221057_at	2.807886621	A	2.828077554	A	2.787924372	A	2.762841496	A	2.831085912	A	2.797522869	A
Affymetrix:CompositeSequence:HG-U133A_2:221058_s_at	9.223913746	P	9.309223829	P	9.420958733	P	9.389604117	P	9.568810853	P	9.48537506	P
Affymetrix:CompositeSequence:HG-U133A_2:221059_s_at	10.73977302	P	10.3489236	P	9.943737721	P	10.8425644	P	10.55417716	P	9.995846164	P
Affymetrix:CompositeSequence:HG-U133A_2:221060_s_at	2.346704787	P	2.359742627	P	2.333970763	M	2.331347156	A	2.360033189	A	2.335725875	A
Affymetrix:CompositeSequence:HG-U133A_2:221061_at	2.695803853	A	2.704004981	A	2.694962662	A	2.681752745	A	2.704921663	A	2.751186842	A
Affymetrix:CompositeSequence:HG-U133A_2:221062_at	2.158842788	A	2.177985235	A	2.155257141	A	2.130683356	A	2.182477171	A	2.152158675	A
Affymetrix:CompositeSequence:HG-U133A_2:221063_x_at	4.621581663	M	4.632366165	P	4.652094183	M	4.811542443	P	4.661136147	P	4.715547291	M
Affymetrix:CompositeSequence:HG-U133A_2:221064_s_at	3.787649543	A	3.802390524	A	3.758923749	P	3.889350218	M	3.803444476	P	3.809219658	P
Affymetrix:CompositeSequence:HG-U133A_2:221065_s_at	2.297797309	A	2.309850034	A	2.293476428	A	2.284222918	A	2.319436023	A	2.292322399	M
Affymetrix:CompositeSequence:HG-U133A_2:221066_at	1.976649059	A	1.99624861	A	1.973045406	A	1.957135843	A	1.991142804	A	1.970559458	A
Affymetrix:CompositeSequence:HG-U133A_2:221067_s_at	2.027751179	A	2.038574968	A	2.026010538	A	2.014383888	A	2.045137755	A	2.022243889	A
Affymetrix:CompositeSequence:HG-U133A_2:221068_at	2.087628571	A	2.099861011	A	2.086783259	A	2.07463593	A	2.101172716	A	2.082336139	A
Affymetrix:CompositeSequence:HG-U133A_2:221069_s_at	7.888693471	P	7.5128929	P	7.651487161	P	7.738134677	P	7.393568373	P	7.347099353	P
Affymetrix:CompositeSequence:HG-U133A_2:221070_s_at	2.919799353	A	2.934478691	A	2.894296058	A	2.881587536	A	2.932732893	A	2.910080893	A
Affymetrix:CompositeSequence:HG-U133A_2:221071_at	2.845493133	P	2.743645432	P	2.83577884	P	2.830699372	A	2.858459613	P	3.62404927	P
Affymetrix:CompositeSequence:HG-U133A_2:221072_at	2.186403481	A	2.198976891	A	2.182475149	A	2.157973943	A	2.199130526	A	2.18035034	A
Affymetrix:CompositeSequence:HG-U133A_2:221073_s_at	3.689876892	P	3.346888119	P	3.388666012	P	3.496063107	P	3.379164249	P	3.38414634	M
Affymetrix:CompositeSequence:HG-U133A_2:221074_at	2.090084909	A	2.104600586	A	2.087852855	A	2.070720279	A	2.112955225	A	2.084814491	A
Affymetrix:CompositeSequence:HG-U133A_2:221075_s_at	2.261423919	A	2.277080917	A	2.25640861	A	2.231085601	A	2.276449123	A	2.254580357	A
Affymetrix:CompositeSequence:HG-U133A_2:221076_at	2.756536046	A	2.762190446	A	2.731131522	A	2.705178847	A	2.770208494	A	2.734577393	A
Affymetrix:CompositeSequence:HG-U133A_2:221077_at	1.9836355	A	1.995932434	A	1.976595398	A	1.986352218	A	1.997013304	A	1.978899802	A
Affymetrix:CompositeSequence:HG-U133A_2:221078_s_at	6.550353118	P	6.203346244	P	6.215093605	P	6.83357041	P	6.291702257	P	6.362767089	P
Affymetrix:CompositeSequence:HG-U133A_2:221079_s_at	7.864647433	P	7.904529761	P	7.78841913	P	7.247215307	P	7.626792438	P	7.164108482	P
Affymetrix:CompositeSequence:HG-U133A_2:221080_s_at	2.736021805	P	2.518757587	M	2.577111553	M	2.821959859	P	2.572517233	A	2.529485297	P
Affymetrix:CompositeSequence:HG-U133A_2:221081_s_at	4.510197161	P	4.476190226	P	4.695762263	P	4.425674533	P	4.043553886	A	4.271268022	A
Affymetrix:CompositeSequence:HG-U133A_2:221082_s_at	7.393359945	P	7.445145672	P	7.246230855	P	7.533238004	P	6.991426336	P	7.179303433	P
Affymetrix:CompositeSequence:HG-U133A_2:221083_at	2.236850308	A	2.259223314	A	2.232250355	A	2.225511355	A	2.249357206	A	2.233528059	A
Affymetrix:CompositeSequence:HG-U133A_2:221084_at	2.130244296	A	2.149537306	A	2.13510079	A	2.111333227	A	2.147023628	A	2.131283552	A
Affymetrix:CompositeSequence:HG-U133A_2:221085_at	2.511401269	A	2.524101539	A	2.498452697	P	2.470501586	A	2.53192023	A	2.495261405	A
Affymetrix:CompositeSequence:HG-U133A_2:221086_s_at	2.304237157	A	2.318195151	A	2.299259823	A	2.274376576	A	2.32569986	A	2.297600633	A
Affymetrix:CompositeSequence:HG-U133A_2:221087_s_at	2.80369801	A	2.814297656	A	2.790284214	A	2.790934372	A	2.814536702	A	2.803239377	A
Affymetrix:CompositeSequence:HG-U133A_2:221088_s_at	4.804428107	P	6.15560957	P	6.08132934	P	5.446556771	P	6.437848829	P	5.771867212	P
Affymetrix:CompositeSequence:HG-U133A_2:221089_at	2.185986932	A	2.201156634	A	2.181913373	A	2.15816397	A	2.199166182	A	2.179872372	A
Affymetrix:CompositeSequence:HG-U133A_2:221090_s_at	8.004834267	P	7.552302135	P	7.609546482	P	7.94923169	P	7.48343462	P	7.601763487	P
Affymetrix:CompositeSequence:HG-U133A_2:221091_at	2.167686956	A	2.188893061	A	2.163009308	A	2.139635101	A	2.189051318	A	2.160359034	A
